name,image,ingredients,calories,fat,carbs,protein
Lobster Bisque,https://www.edamam.com/web-img/ee5/ee5b7f100faeeeded47c4bf7abd79eae.jpg,"12 sprigs flat-leaf parsley|6 sprigs thyme|1 fresh bay leaf|1 4-lb. lobster|6 tbsp. butter|2 tbsp. extra-virgin olive oil|1⁄4 cup brandy|3 large shallots, finely chopped|2 carrots, finely chopped|2 ribs celery, finely chopped|1 clove garlic, finely chopped|1 large yellow onion, finely chopped|Kosher salt, to taste|2 tbsp. tomato paste|2 cups white wine|5 cups fish stock|Pinch of cayenne pepper|1 cup heavy cream|1 tbsp. cornstarch|4 egg yolks|2 tbsp. chopped chives",1077.7685415665,55.7658198583,27.3103970833,88.2773491073
Lobster roll sandwich,https://www.edamam.com/web-img/ef7/ef74a1c3c86144740de7d27b80fe9f1e.jpg,"1/3 cup mayonnaise|2 tablespoons drained capers, finely chopped|1 1/2 tablespoons grated sweet onion (such as Vidalia or Maui)|1 tablespoon chopped fresh tarragon|1/4 teaspoon celery seeds|1/4 teaspoon (or more) hot pepper sauce|1/2 cup finely chopped celery heart with leaves|2 tablespoons (1/4 stick) butter, room temperature|12 small (3-inch round) soft sandwich rolls or 6 hot dog buns|1 pound cooked peeled deveined large shrimp, each cut horizontally in half|Tomato slices (optional)|Avocado slices (optional)|Thinly sliced butter lettuce (optional)",514.4789721167,19.4708850728,61.5362388445,21.8453156762
Macaroni and Cheese,https://www.edamam.com/web-img/f81/f814d1b72ac5dc9e2b118e83dca8511d.jpg,"8 ounces dry, uncooked elbow pasta|7 ounces Andrew & Everett sliced American Cheese|2 cups (16 ounces) milk|1/4 cup freshly grated Parmesan cheese|pinch of Bradley Farms paprika|1/4 breadcrumbs, optional|1 tablespoon melted butter, optional|1/2 cup grated cheddar cheese, optional",471.5257857142,18.5054159366,52.1545108002,23.2491006426
Macarons,https://www.edamam.com/web-img/ad5/ad59f679436770f1c8ec77c5dc6e4225.jpg,"Basic Macaron Cookie:|225 grams icing sugar|125 grams ground almonds|110 grams egg whites (about 4), aged overnight at room temperature|30 grams granulated sugar|Pinch of salt|Bittersweet Chocolate Cream Ganache:|8 ounces (230 grams) bittersweet chocolate, preferably Valrhona Guanaja, finely chopped|1 cup (250 grams) heavy cream|4 tablespoons (2 ounces; 60 grams) unsalted butter, at room temperature",266.9829777143,16.0543253929,31.0082830154,3.7924956979
Miso Soup,https://www.edamam.com/web-img/77d/77de4b1a153df9cc1c322f21affec38f.jpg,"4 cup water|1 1/2 tsp instant dashi granules|1/2 cup miso paste|1 tbsp dried seaweed - for miso soup, soaked in water|1/2 cup cubed tofu|2 tbsp chopped green onion",91.7075,3.3999320313,9.8516125,6.6943265625
Mussels,https://www.edamam.com/web-img/2cf/2cf4c1cbbfc9d127b7542c7dad508589.jpg,"2 pounds mussels|1 cup white wine (they suggest 1/2 cup but I need more to steam that volume)|4 tablespoons butter, softened|1 handful fresh flat-leaf parsley leaves, minced|1 small clove garlic, minced|4 pinches smoked paprika (pimenton)",230.5175627337,11.0990352516,6.89741504,18.2107851211
Nachos,https://www.edamam.com/web-img/08b/08b41f2e5918a3d90f4ea5d662c49d88.jpg,"1 bag tortilla chips (i used 1/2 baked blue corn & half white corn)|2 cups cheese (I used a mexican blend cheese which is a blend of monterey jack, cheddar and queso blanco)|1- 15 oz can black beans, drained and rinsed",433.8224213917,22.1391348228,44.8714281029,13.9916016593
Omelette,https://www.edamam.com/web-img/7d0/7d022018710c73388175c96ba08a3862.jpg,"1 organic large egg|1 teaspoon whole milk or water|1 tablespoon cheddar cheese, shredded (you can use other types of cheese)|1 teaspoon butter or oil",176.1512239592,14.300595573,0.8378574219,10.6390213541
Onion Rings,https://www.edamam.com/web-img/8ca/8ca755ed9c8d2d4f40571687e848cf07.jpg,"4 large yellow onions, peeled|4 1⁄4 cups flour|1 cup cornmeal|3⁄4 cup cornstarch|1⁄3 cup baking powder|2 tbsp. dried parsley|2 tbsp. seasoned salt, such as lawry's|Vegetable oil|1 cup milk|1 cup buttermilk",456.6126093997,5.73417375,89.5747693749,11.201460625
Oysters,https://www.edamam.com/web-img/214/214332d6bfde1bd8c03f9e24bfb9f4a7.jpg,8 oysters|a dribble sesame oil|salt|a dash soy sauce|a grating fresh ginger,93.3744882812,2.4382812891,7.6354095703,9.7453786719
Pad Thai,https://www.edamam.com/web-img/5ea/5ea9fc0c0b1687767f175d8fa090844a.jpg,"5 ounces pad thai rice noodles|3 tablespoons vegetable oil|1 large egg, room temperature|6 medium shrimp, peeled, deveined (optional)|2 tablespoons 1x1/2x1/8"" slices pressed tofu (bean curd)|1 tablespoon sweet preserved shredded radish, rinsed, chopped into 1"" pieces|1 cup bean sprouts|5 tablespoons tamarind water, or 2 tablespoons plus 1 teaspoon tamarind paste mixed with 2 tablespoons plus 1 teaspoon water|1 1/2 tablespoons (or more) thai fish sauce (nam pla)|1 1/2 tablespoons simple syrup, preferably made with palm sugar|4 garlic chives, 2 cut into 1"" pieces|1/2 teaspoons ground dried thai chiles, divided|2 tablespoons crushed roasted, unsalted peanuts, divided|2 lime wedges",606.9100354358,29.0722808237,74.4075222289,13.4937509398
Paella,https://www.edamam.com/web-img/db5/db5cd7cfddf8fff2c930f6c8aa7e76f8.jpg,"1 large onion, finely chopped|5 tablespoons olive oil|2 garlic cloves, crushed to a paste or finely chopped|2 tomatoes, peeled and chopped|1/2 teaspoon sugar|Salt|1 teaspoon pimentón dulce (or sweet paprika)|A good pinch of saffron threads|4 cleaned small squid, bodies sliced into 1/4-inch-wide rings, tentacles left whole|2 cups medium-grain Spanish paella rice or risotto rice, such as Arborio or Carnaroli|3 cups fish or chicken stock, plus more if needed|1 cup dry white wine|12 jumbo shrimp in their shells|16 mussels, scrubbed and debearded",770.9693784723,22.3193628993,96.8250373438,32.5434940451
pancakes,https://www.edamam.com/web-img/389/389c1fa53a9ba301ca2c600f07450813.jpg,"2 cups all-purpose flour|2 teaspoons baking powder|1 teaspoon baking soda|1/2 teaspoon kosher salt, or slightly less table salt|3 tablespoons sugar|2 large eggs, lightly beaten|3 cups buttermilk|4 tablespoons unsalted butter, melted, plus 1 tablespoon extra for brushing griddle (I’ve made these pancakes with and without the butter mixed in, and can say with confidence they work either way. They’re just richer with it, of course.)|1 cup blueberries, fresh or frozen and thawed (optional)",250.881,9.5020125,33.3442175,7.915775
Panna Cotta,https://www.edamam.com/web-img/8d6/8d61c45b03d4a52538f6680a9ba68986.jpg,"4 cups (1l) heavy cream (or half-and-half)|1/2 cup (100g) sugar|2 teaspoons of vanilla extract, or 1 vanilla bean, split lengthwise|2 packets powdered gelatin (about 4 1/2 teaspoons)|6 tablespoons (90ml) cold water",490.2855217471,46.6061005388,16.1445318443,3.6902033086
Peking Duck,https://www.edamam.com/web-img/736/736e793a25e52d1f4b0a72e111e3887a.jpg,"2 boneless duck-magret breasts (about 2 pounds; available at dartagnan.com), room temperature, halved and patted dry|Coarse salt|Cabbage leaves or a parchment round with several small perforations, for steaming|16 mushu pancakes (available in the freezer section of Asian groceries) or 8-inch flour tortillas|4 Persian or mini cucumbers, cut on the bias into 1/4-inch slices, for serving|Baby Bok Choy Slaw, for serving|Thinly sliced chile peppers, hoisin and plum sauces, and very thinly sliced scallions, for serving",274.059,7.35522,38.71468,12.88924
Pho,https://www.edamam.com/web-img/e5d/e5d3b8674166e4507311f3ae1e6228b9.jpg,"2 large onions, split in half|1 large hand ginger (about 6 inches long), split in half lengthwise|3 pounds beef shin, with meat attached|2 pounds oxtail, cut into 1/2 to 1-inch thick slices|1 pound boneless beef chuck|1 pound beef brisket|3 whole star anise pods|1 cinnamon stick|1 teaspoon fennel seeds|4 cloves|1 teaspoon coriander seeds|1/4 cup fish sauce, plus more to taste|2 tablespoons sugar (preferably yellow rock sugar)|Kosher salt|To Serve:|6 to 8 servings pho noodles|1 pound beef flank steak, sliced thinly against the grain|2 to 3 cups mixed herbs (cilantro, basil, and mint)|2 to 3 cups trimmed bean sprouts|1/2 cup sliced scallions|Thinly sliced Thai chilis|2 limes, each cut into 4 wedges|Hoisin sauce and Sriracha",1606.0279149026,56.8128330913,151.7182988144,121.7182342913
Pizza,https://www.edamam.com/web-img/284/2849b3eb3b46aa0e682572d48f86d487.jpg,"500 g bread flour(3 3/4 cups)|2 1/2 tsp Dry Yeast instant or active (10 grams)|3/4 tsp Table Salt(5 grams)|3/4 tsp Sugar, plus a pinch (about 3 grams)|1 1/2 cup water at room temperature|extra-virgin olive oil for pans|2 x yellow onions(medium), finely chopped (pizza cipolla)|1/3 cup Heavy Cream(pizza cipolla)|1 tsp Kosher Salt(pizza cipolla)|2 tsp fresh thyme, coarsely chopped(pizza cipolla)|7 oz diced tomatoes, drained(pizza pomodoro)|3/4 cup Canned Tomatoes (reserved juice) (pizza pomodoro)|2 tsp Extra Virgin Olive Oil(pizza pomodoro)|1/2 tsp Kosher Salt(pizza pomodoro)|1 pinch Red Pepper Flakes(pizza pomodoro)|8 x fresh basil (large leaves), chopped(pizza pomodoro)",655.576763461,17.7347269807,105.5614447918,18.2782292405
Pork Chop,https://www.edamam.com/web-img/dc5/dc5c140c2382edaec074c8da07bc0dab,"kosher salt|sugar|juniper berries|black peppercorns|head of garlic, halved crosswise, plus 2 unpeeled cloves for basting|large sprigs thyme|2-inch-thick bone-in pork chop (2 ribs; about 1 1/4 lb.)|vegetable oil|unsalted butter|coarse sea salt",605.866853077,33.4543996556,13.1454969352,60.5477526867
Poutine,https://www.edamam.com/web-img/21c/21cf4208db7ee3684fb60b6bee41f856.jpg,"1/4 cup unsalted butter|1/4 cup all-purpose flour|2 cups store-bought beef stock|1 cup store-bought or homemade chicken stock|2 teaspoons Asian fish sauce|2 teaspoons soy sauce|1 1/2 tablespoons rice vinegar|Kosher salt|1 freshly made batch homemade French fries from the Perfect Poutine recipe or about 2 pounds frozen thick-cut French fries, reheated following package instructions|12 ounces white cheddar cheese curds or mild white cheddar cheese, at room temperature and torn into bite-size pieces",344.0795444417,27.4605832751,7.2676381485,17.0778740518
Prime Rib,https://www.edamam.com/web-img/b95/b953067168fb63cd74bdae82f194eacb.jpg,"1 standing rib roast (prime rib), 3-12 pounds (see note above)|Kosher salt|Freshly ground black pepper",913.79443125,79.104502125,0.5431753125,46.3508750625
Pulled Pork Sandwich,https://www.edamam.com/web-img/8ea/8eaa8458744d2d65169b08e43ce7c341.jpg,"1 cup spice and brown sugar-rubbed pork tenderloin|2 tablespoons prepared barbecue sauce|1 whole-wheat hamburger bun, split or 2 slices whole wheat bread",777.57,20.6207,33.0398,108.6893
Ramen,https://www.edamam.com/web-img/15b/15b3c28a2df3910ec02e68b771de33a3.jpg,"2 pounds chicken bones|1 pound chicken wing tips|1 small leek cut into 4 pieces|2 length ginger sliced into 8 coins|4 large cloves garlic unpeeled|vegetable oil for frying the aromatics|4 inch piece kombu|10 cups water|1/4 cup sesame oil|3 scallions white part only, minced|1 tablespoon soy sauce|1 cup soy milk|1 tablespoon salt|4 servings ramen noodles boiled according to package directions",346.5454540533,29.174611344,8.9897791667,11.7518530347
Ravioli,https://www.edamam.com/web-img/a17/a174f91a39a2db4dedee56ec88dae365.jpg,"2 tablespoons olive oil|1 medium onion, chopped|3 cloves garlic, minced|Coarse salt and freshly ground pepper|1 1/2 teaspoons dried thyme, or oregano|1 can (28 ounces) whole tomatoes|1 can (28 ounces) crushed tomatoes|2 pounds store-bought frozen ravioli|1 1/2 cups shredded mozzarella|1/2 cup grated parmesan cheese",1053.3428576509,37.3713237174,134.2487865903,50.5039809784
red velvet cake,https://www.edamam.com/web-img/e59/e59946c3e4cffd9bc97c0d16d3d466f1.jpg,1 tablespoon unsalted butter|3 1/2 cups cake flour|1/2 cup unsweetened cocoa (not Dutch process)|1 1/2 teaspoons salt|2 cups canola oil|2 1/4 cups granulated sugar|3 large eggs|6 tablespoons (3 ounces) red food coloring or 1 teaspoon red gel food coloring dissolved in 6 tablespoons of water|1 1/2 teaspoons vanilla|1 1/4 cup buttermilk|2 teaspoons baking soda|2 1/2 teaspoons white vinegar.,358.5808181818,21.5680045455,39.3418497727,3.4931070455
Risotto,https://www.edamam.com/web-img/4a9/4a997a87e8a5699ce3698ad18cc8ec16.jpg,1 ½ cup arborio (or risotto) rice|4 ½ cups chicken stock|1 cup finely grated parmesan|40 g unsalted butter|sea salt and cracked black pepper,272.880876875,9.5546992375,34.5978464688,10.9704060438
Samosa,https://www.edamam.com/web-img/d97/d9714c6f9641b447f3e7ff3aa8749b98.JPG,3 medium sized potatoes boiled and mashed|1/4 cup peas blanched|1 teaspoon cumin seeds|1 teaspoon fennel seeds|1.5 teaspoons ginger paste|1.5 teaspoons green chilli paste|1 teaspoon dry mango powder or lemon juice|1 teaspoon garam masala|Salt to taste|Handfuls fresh corriander leaves optional|Handful of cashews and raisins|1 cup ap flour|1/2 teaspoon ajwain seeds|Oil for deep frying and 2 tbsp for kneading the dough|1 tablespoon ghee|2 tablespoons rice flour,411.9891458331,14.153135,64.0401821874,8.9727938542
Sashimi,https://www.edamam.com/web-img/b0d/b0df22f42a36a816a4c2c90fe55f8b85,"1 pound fresh, sashimi-quality fish, such as yellowfin tuna or salmon|2 teaspoons extra-virgin olive oil|4 teaspoons shiro dashi or regular Japanese soy sauce|2 teaspoons white sesame seeds|1/2 teaspoon thinly sliced chives",77.4677104127,1.7909115766,0.30923875,14.185296035
Scallops,https://www.edamam.com/web-img/bd8/bd8eadb192196f0ecc6d8ce30eb8f2bf.jpg,"18 scallops|Sea salt, to taste|1 small bunch fresh cilantro, chopped|Ground esplette pepper, to taste",53.5024,0.401324,2.72198,9.176436
Seaweed Salad,https://www.edamam.com/web-img/1c2/1c2cdbe50ac0c1dcb063c3fa7cd4b8db.jpg,"3/4 ounce dried wakame seaweed (whole or cut)|3 tablespoons rice vinegar (not seasoned)|3 tablespoons soy sauce|2 tablespoons Asian sesame oil|1 teaspoon sugar|1 teaspoon finely grated peeled fresh ginger|1/2 teaspoon minced garlic|1 small tart apple (1/4 pound) such as Granny Smith|2 scallions, thinly sliced|2 tablespoons chopped fresh cilantro|1 tablespoon sesame seeds, toasted",116.2834374551,8.1113434996,9.1959838684,2.0771776175
Shrimp and Grits,https://www.edamam.com/web-img/1bf/1bf1fd4bb208997b28b79cd3d1d724d4.jpg,"1 cup yellow grits (not instant)|1 cup grated sharp white cheddar|1 tablespoon unsalted butter|1 jalapeño, seeded, diced|1/4 cup heavy cream|Kosher salt, freshly ground pepper|1/2 cup 1/3"" cubes tasso, andouille sausage, or bacon|1 tablespoon vegetable oil (optional)|3 garlic cloves, sliced|2 tablespoons (1/4 stick) butter, divided|16 large shrimp (about 1 pound), peeled, deveined|1/4 cup (or more) beer|1/4 cup low-salt chicken stock|4 large eggs|1 tablespoon chopped fresh tarragon",615.068645675,36.1219282343,35.4689651418,34.3900428893
Spaghetti Bolognese,https://www.edamam.com/web-img/9fd/9fd95c74211f873feee07e862c33041b.jpg,"1 tablespoon extra-virgin olive oil|1/2 onion, finely diced (1/2 cup)|1 carrot, finely diced|2 celery stalks, finely diced|4 ounces pancetta, finely diced (optional)|1 pound ground beef, or a combination of beef and pork|Coarse salt|1/2 cup red or white wine|One 28-ounce can best-quality tomatoes, pulsed in a blender|1/2 cup cream or milk|Freshly ground black pepper|1/4 teaspoon crushed red-pepper flakes|1 pound spaghetti or other pasta|1 1/2 tablespoons unsalted butter|1/2 cup freshly grated parmesan cheese",1010.915114537,47.4010779894,98.4599627073,42.2162264622
Spaghetti Carbonara,https://www.edamam.com/web-img/5e6/5e6f892fc3d2a6a2035bfea8d36ae38f.jpg,"1 pound spaghetti|1/2 pound bacon, sliced crosswise into 1/2-inch pieces|3 large eggs|1 cup grated parmesan cheese, plus extra for serving (optional)|Freshly ground black pepper",712.3301524923,27.8027156535,86.0683785724,26.7172389269
Spring Rolls,https://www.edamam.com/web-img/10c/10ca69de459e5597e55aedda8c7b813e.jpg,"1 ounce green bean-thread vermicelli|1 tablespoon dried tree-ear or wood-ear mushrooms|1/2 cup finely chopped onion|1 cup finely grated carrots|1/4 cup thinly sliced scallions|2 large eggs|2 tablespoons asian fish sauce, (nam pla)|1 1/2 teaspoons minced garlic|2 teaspoons sugar|1/4 teaspoon salt|1/2 teaspoon freshly ground black pepper|1/2 pound ground skinless chicken breast|1/2 pound ground pork|1 tablespoon cornstarch|1 8-inch square fresh or frozen package spring-roll wrappers, thawed|3 cups peanut oil|1 small head red-leaf lettuce, leaves separated|1 bunch fresh basil, leaves only|1 bunch fresh mint, leaves only|1 bunch fresh cilantro, leaves only|Vietnamese dipping sauce",197.7128088706,19.8213579013,2.211748581,3.230335638
Steak,https://www.edamam.com/web-img/f73/f73effa611301beac1c72f4e6ccb259a.jpg,"1 (16-ounce) new york strip steak, at room temperature|Salt|Canola oil, as needed for brushing the grill and submerging the steak|1 garlic clove, crushed|2 springs sprigs thyme|Olive oil, as needed for submerging the steak",1085.5205913918,82.374178207,1.7253,79.2282412956
Strawberry Shortcake,https://www.edamam.com/web-img/cd8/cd84dc9bf022badd53e6a754cfd434c3.jpg,"2 1/2 lb strawberries, trimmed and quartered (7 1/2 cups)|1/3 to 1/2 cup granulated sugar, or to taste|1 cup chilled heavy cream|1/4 cup sour cream|1 1/2 to 2 tablespoons confectioners sugar|1/2 teaspoon vanilla|6buttermilk biscuits|a potato masher",663.8455,33.6326183333,83.4809027778,10.0718516667
Sushi,https://www.edamam.com/web-img/c1c/c1c8c08bbd462bb64ebb6d8e085f7d47.jpg,300.0g sushi rice (See know-how below)|200.0g pack smoked salmon slices|4.0 tbsp rice wine vinegar (see know-how below)|1.0 tbsp caster sugar,230.463,1.73,42.1734733333,9.3983333333
Tacos,https://www.edamam.com/web-img/32c/32c34ba27baf89a2788b3cca9a44b5dd.jpg,"For Tacos:|1/4 cup chopped white onion|3 garlic cloves, minced|3 tablespoons lime juice|1/4 teaspoon cumin|1/2 teaspoon salt|1 1/2 pounds skirt steak, fat trimmed|2 poblano peppers|24 small corn tortillas, warm|For Salsa:|3 tomatoes|4 serrano chilies|3 cloves garlic|1/4 cup chopped white onion|1/3 cup chopped fresh cilantro|Salt|1 tablespoon fresh lime juice",461.6801831527,17.4587980271,50.1111355555,29.5467211055
Tiramisu,https://www.edamam.com/web-img/e1b/e1b02a58811a95a6634b4956cd129a8a.jpg,"2 cups milk, preferably whole milk|1/2 vanilla bean, halved lengthwise and scraped|4 large egg yolks, at room temperature|1 large egg, at room temperature|1 cup granulated sugar|1/2 cup plus 1 tablespoon cornstarch|3/4 cup cream cheese, at room temperature|1/4 cup mascarpone cheese, at room temperature|1 tablespoon unsalted butter, at room temperature|1 cup heavy cream|1 1/2 teaspoons vanilla extract|2 tablespoons confectioners’ sugar|5 tablespoons granulated sugar|1/2 cup cold water|1 1/2 cups double-strength coffee or espresso|Vegetable spray oil|1 1/4 cups all-purpose flour, plus more for the pan|1/2 cup cornstarch|8 large eggs|2 teaspoons vanilla extract|3/4 teaspoon almond extract|1 1/2 tablespoons unsalted butter, melted|Cocoa powder, for garnish",656.8647499999,34.29165125,71.25185625,14.811110625
Tuna tartare,https://www.edamam.com/web-img/ec8/ec876cecb7fc5cde63548d393d43a1d0.jpg,"1/4 cup peanut oil (or other neutral oil)|1 teaspoon grated fresh ginger|1 pound sushi-grade tuna|1/4 cup finely chopped fresh cilantro|2 teaspoons finely chopped scallions|1 1/2 teaspoons sriracha (or wasabi powder)|1 teaspoon finely minced jalapeno|1 teaspoon lightly toasted sesame seeds|1/4 teaspoon sesame oil|1 1/2 tablespoons fresh lime juice, plus more to taste|Sea salt and freshly ground black pepper|Good quality potato chips, for serving",253.5073004201,14.7461960209,1.1911194551,27.9322448067
Waffles,https://www.edamam.com/web-img/ffb/ffb99e3a7e3d0ceda139a1d8ad577292.jpg,"4 frozen whole-grain waffles|4 tbsps almond butter or peanut butter|2 bananas, thinly sliced|1 tbsp honey",174.03099999999998,8.161403333333334,23.387559999999997,4.098076666666667
